Time,Solar,Hydro,Nuclear,Wind_Power,Total,Wind_Weather,Temp,Price
2020-09-29 07:00:00,38.00399,41079.59997,45219.299960000004,315.0,145108.19991,3.447239263803681,9.5665,6.395919999999999
2020-09-29 08:00:00,53.46099,40724.69998,45211.299960000004,340.0,142859.19994,3.6386503067484655,10.4,8.41588
2020-09-29 09:00:00,65.21099,41226.69993,45212.89992,274.0,141854.89993,3.7185185185185183,11.265829145728643,10.4966
2020-09-29 10:00:00,73.56499,40694.69999,45199.49994,189.0,139605.19989,3.764197530864197,12.208040201005026,9.424
2020-09-29 11:00:00,71.903,38777.4,45198.19993,111.0,135990.09993,3.845061728395061,13.19748743718593,8.6056
2020-09-29 12:00:00,64.16599,36751.8,45194.89996,98.0,133029.09997,3.921472392638037,13.94572864321608,8.26088
2020-09-29 13:00:00,50.524,38343.09999,45197.29995,84.0,134330.39994,3.860736196319018,14.405527638190954,7.36188
2020-09-29 14:00:00,36.83299,41898.89994,45192.89991,65.0,138786.4999,3.775,14.647,6.808839999999999
2020-09-29 15:00:00,18.588,38775.39997,45205.99995,74.0,140109.29993,3.59390243902439,14.486,6.395919999999999
2020-09-29 16:00:00,3.172,39388.6,45195.29993,97.0,140823.59992,3.407361963190184,13.958,6.572
2020-09-29 17:00:00,0.0,40578.49999,45203.99996,160.0,143223.59994000001,3.2170731707317075,13.01,7.0618
2020-09-29 18:00:00,0.0,33503.29999,45226.59998,208.0,133751.59992,3.207361963190184,12.05427135678392,7.74132
2020-09-29 19:00:00,0.0,33227.7,45209.59995,235.0,128024.99992,3.354878048780488,11.5195,9.13756
2020-09-29 20:00:00,0.0,29063.99999,45237.69993,303.0,119985.19991,3.278048780487805,11.1485,15.52852
2020-09-29 21:00:00,0.0,22220.9,45217.39996,302.0,111973.19989,3.120121951219512,10.796500000000002,5.48576
2020-09-29 22:00:00,0.0,19811.67993,45220.29999,317.0,109936.19994,3.0329268292682925,10.403,4.4268
2020-09-29 23:00:00,0.0,16633.08991,45227.299920000005,322.0,106032.19993,2.9447852760736195,10.064,3.75472
2020-09-30 00:00:00,0.0,16785.77992,45222.29993,297.0,106111.19994,2.9074074074074074,9.790452261306532,3.32444
2020-09-30 01:00:00,0.0,17450.28991,45218.39991,278.0,106006.49991,2.7962962962962963,9.569346733668342,3.28104
2020-09-30 02:00:00,0.0,20770.059970000002,45229.499970000004,235.0,109228.19995000001,2.720858895705521,9.375,2.92144
2020-09-30 03:00:00,0.0,29039.89997,45225.49991,235.0,121842.89995,2.6969512195121954,9.186,2.72552
2020-09-30 04:00:00,0.0,38014.59998,45204.29995,248.0,135180.89996,2.636585365853658,9.0605,2.9388
2020-09-30 05:00:00,0.879,44094.399900000004,45199.999950000005,282.0,144533.49992,2.6166666666666667,8.9735,3.33932
2020-09-30 06:00:00,8.551,44208.89994,45196.79991,308.0,145531.69995,2.626829268292683,8.9695,4.10316
2020-09-30 07:00:00,21.74299,43465.99993,45210.9999,307.0,143879.59994000001,2.676073619631902,9.3005,5.48576
2020-09-30 08:00:00,29.42899,42375.59992,45197.1999,245.0,141709.69991,2.814197530864197,9.961809045226133,7.54788
2020-09-30 09:00:00,35.362,41120.39998,45191.49992,229.0,139640.89996,2.875308641975309,10.686363636363636,8.81144
2020-09-30 10:00:00,44.387,39880.29999,45226.6999,210.0,137528.99989,2.933950617283951,11.44040404040404,8.15424
2020-09-30 11:00:00,45.212,37822.2,40707.09998,179.0,128805.69991,3.0306748466257667,12.19396984924623,6.83984
2020-09-30 12:00:00,40.686,36687.29999,45229.19992,152.0,131256.99991,3.079245283018868,12.829292929292928,6.48396
2020-09-30 13:00:00,35.10499,36765.6,45218.49996,137.0,131019.59997,3.1559006211180125,13.184848484848484,6.09708
2020-09-30 14:00:00,27.48,40075.7,45199.79991,140.0,136192.29996,3.104294478527607,13.271859296482411,5.8776
2020-09-30 15:00:00,15.241,39918.9,45216.29995,144.0,137875.19994,2.9285714285714284,13.128643216080402,5.45104
2020-09-30 16:00:00,3.26799,39628.4,45192.89995,163.0,139721.99993,2.728395061728395,12.655276381909548,5.48576
2020-09-30 17:00:00,0.0,38609.89999,45188.499970000004,232.0,142014.49996000002,2.5962732919254656,11.951515151515151,5.86768
2020-09-30 18:00:00,0.0,34021.7,45203.69989,341.0,137288.19991,2.633742331288344,11.386934673366834,6.53356
2020-09-30 19:00:00,0.0,28951.1,45215.09992,468.0,128659.39994,2.737423312883436,11.036180904522611,7.387919999999999
2020-09-30 20:00:00,0.0,22447.39999,45211.599930000004,577.0,119305.79993000001,2.751533742331288,10.782412060301509,8.76556
2020-09-30 21:00:00,0.0,17887.36995,45194.39996,596.0,111128.89993,2.723926380368098,10.592462311557789,4.70456
2020-09-30 22:00:00,0.0,15046.17992,45196.89994,553.0,107618.59991,2.669325153374233,10.395477386934672,3.90352
2020-09-30 23:00:00,0.0,13253.54987,45203.39991,496.0,104350.49992,2.592592592592593,10.214070351758794,3.58856
2020-10-01 00:00:00,0.0,14269.41993,45201.19995,467.0,104245.59996,,,
2020-10-01 01:00:00,0.0,15666.84991,45202.49996,410.0,104889.8999,,,
2020-10-01 02:00:00,0.0,19790.33997,45215.09995,346.0,111344.89995,,,
2020-10-01 03:00:00,0.0,26498.39997,45227.39995,323.0,122547.39995,,,
2020-10-01 04:00:00,0.0,34052.19999,45214.49989,291.0,131827.99996000002,,,
2020-10-01 05:00:00,1.34099,40203.69996,45235.29995,258.0,138889.59997,,,
2020-10-01 06:00:00,15.611,41182.49996,45251.09995,228.0,140342.79991,,,
2020-10-01 07:00:00,39.072,41511.29997,45222.39991,187.0,140315.99996,,,
2020-10-01 08:00:00,58.667,40419.8,45200.49994,188.0,138512.29994,,,
2020-10-01 09:00:00,70.38599,37991.89999,45187.59992,170.0,136822.09991,,,
2020-10-01 10:00:00,85.653,39816.4,43972.2999,119.0,134557.29997,,,
2020-10-01 11:00:00,98.07599,38077.2,45201.19992,96.0,133556.79991,,,
2020-10-01 12:00:00,90.29399,37444.09999,45222.39994,113.0,132385.89994,,,
2020-10-01 13:00:00,78.14799,37250.8,45199.09992,114.0,132533.79993,,,
2020-10-01 14:00:00,55.42099,37112.6,45204.09988,115.0,133432.29992,,,
2020-10-01 15:00:00,28.69399,35978.2,45218.39995,124.0,134454.29994,,,
2020-10-01 16:00:00,4.221,35782.09999,42944.79995,162.0,140086.49991,,,
2020-10-01 17:00:00,0.0,35793.2,45204.69995,315.0,141828.69995,,,
2020-10-01 18:00:00,0.0,29585.59999,45214.49987,474.0,130908.59991,,,
2020-10-01 19:00:00,0.0,22078.96999,45226.09992,575.0,118928.59992000001,,,
2020-10-01 20:00:00,0.0,16196.41988,45236.799940000004,584.0,108919.69994,,,
2020-10-01 21:00:00,0.0,12832.17992,45234.099910000004,605.0,105829.49995,,,
2020-10-01 22:00:00,0.0,12732.42994,45227.59996,625.0,105680.09993,,,
2020-10-01 23:00:00,0.0,13055.86991,45230.79993,625.0,105573.49992,,,
2020-10-02 00:00:00,0.0,12938.9699,45234.89995,602.0,104456.19991,2.505590062111801,10.039195979899498,1.6529200000000002
2020-10-02 01:00:00,0.0,14808.73993,45218.39993,563.0,106250.39992,2.464814814814815,9.896984924623116,1.24
2020-10-02 02:00:00,0.0,18504.89995,45237.19995,512.0,111724.79997000001,2.378395061728395,9.727638190954774,0.8246
2020-10-02 03:00:00,0.0,24303.39999,45228.89994,546.0,124098.09998,2.407361963190184,9.635175879396986,0.71548
2020-10-02 04:00:00,0.0,28604.69999,45213.69995,646.0,133515.29991,2.42760736196319,9.605527638190956,0.94116
2020-10-02 05:00:00,1.27699,31999.19999,45221.89991,820.0,138075.49995,2.5276073619631902,9.616582914572865,1.6058
2020-10-02 06:00:00,16.292,34225.5,45221.7999,994.0,140063.19996,2.5782608695652174,9.656281407035175,5.084
2020-10-02 07:00:00,34.24499,36644.59999,45198.99992,956.0,140318.29994,2.666049382716049,9.846231155778897,5.29356
2020-10-02 08:00:00,63.811,36700.9,45188.59995,887.0,135953.99994,2.8012345679012345,10.22979797979798,6.04624
2020-10-02 09:00:00,80.43399,36036.1,45218.39991,670.0,132035.59994000001,2.9425925925925926,10.71868686868687,6.4294
2020-10-02 10:00:00,100.68,34715.2,45221.19993,423.0,128780.19992,3.0619631901840494,11.203015075376884,6.048719999999999
2020-10-02 11:00:00,102.427,34349.3,45197.899900000004,329.0,127422.79991,3.180864197530864,11.70854271356784,5.94332
2020-10-02 12:00:00,95.16899,31750.3,45206.09996,317.0,117704.39993,3.157142857142857,12.175879396984923,5.15344
2020-10-02 13:00:00,79.84099,32791.99998,45206.99991,283.0,125119.19995000001,3.093827160493827,12.514646464646464,5.1832
2020-10-02 14:00:00,59.692,33196.59999,45177.69994,300.0,128081.49998000001,3.096319018404908,12.687939698492462,5.97556
2020-10-02 15:00:00,30.497,30848.79999,45196.29997,378.0,133730.89994,3.0525,12.652020202020202,5.18072
2020-10-02 16:00:00,3.919,31679.59999,45237.79993,662.0,142965.39996,2.798125,12.344949494949496,5.17948
2020-10-02 17:00:00,0.0,26464.59999,45235.79995,1157.0,140262.09995,2.69,11.807106598984772,5.1770000000000005
2020-10-02 18:00:00,0.0,18693.92992,45200.49994,1403.0,129787.49987,2.70062893081761,11.173604060913704,5.1832
2020-10-02 19:00:00,0.0,16329.8999,42944.69994,1480.0,126325.1999,2.796273291925466,10.784848484848483,6.91052
2020-10-02 20:00:00,0.0,14458.60994,45187.29988,1497.0,124426.89993,2.8944099378881987,10.544221105527638,6.0822
2020-10-02 21:00:00,0.0,12096.51989,45195.49991,1507.0,120822.59991,2.8565217391304345,10.423737373737374,1.70376
2020-10-02 22:00:00,0.0,12363.30992,45193.99998,1483.0,117860.09991,2.813043478260869,10.264646464646464,1.02796
2020-10-02 23:00:00,0.0,11215.639930000001,45183.999930000005,1411.0,116035.69993,2.791358024691358,10.087939698492464,0.66588
2020-10-03 00:00:00,0.0,11493.15992,45194.69995,1354.0,115857.09991,2.7111111111111112,9.94070351758794,0.31372
2020-10-03 01:00:00,0.0,11826.6899,42939.09992,1339.0,116213.39993,2.705555555555556,9.77638190954774,0.37076
2020-10-03 02:00:00,0.0,11881.27988,45201.799920000005,1342.0,116608.09994,2.767080745341615,9.72929292929293,0.34348
2020-10-03 03:00:00,0.0,12556.76991,45209.299940000004,1339.0,111778.79993000001,2.800621118012422,9.65,0.248
2020-10-03 04:00:00,0.0,14151.36994,45200.89994,1398.0,118117.29993000001,2.940625,9.553807106598985,0.22816
2020-10-03 05:00:00,1.092,15929.85992,45199.89991,1331.0,118312.29993000001,3.0055555555555555,9.436180904522612,0.52328
2020-10-03 06:00:00,16.39399,20897.70999,45194.299920000005,1233.0,120905.49995,2.969135802469136,9.37537688442211,2.78256
2020-10-03 07:00:00,33.808,25201.49999,45178.9999,1085.0,122921.19995000001,3.04320987654321,9.54040404040404,1.84264
2020-10-03 08:00:00,69.95,26728.0,45235.49994,928.0,122595.09995,3.154777070063694,9.962564102564103,1.57852
2020-10-03 09:00:00,87.60699,25625.59999,45237.299940000004,808.0,120897.69993,3.4137500000000003,10.59441624365482,1.56364
2020-10-03 10:00:00,98.69899,21186.70998,45236.19994,707.0,109179.59997,3.476875,11.263451776649749,3.4286
2020-10-03 11:00:00,94.637,20039.18998,45208.09992,668.0,111942.09996,3.460493827160494,11.996482412060304,4.14532
2020-10-03 12:00:00,83.367,20516.33994,45225.4999,590.0,112374.19996,3.4331249999999995,12.690355329949238,4.622719999999999
2020-10-03 13:00:00,70.90099,23952.59999,45219.49992,543.0,116939.09988,3.3832298136645966,13.152763819095478,3.1496
2020-10-03 14:00:00,50.63199,25049.8,45215.39994,573.0,120715.59994,3.4267080745341616,13.348241206030153,3.12108
2020-10-03 15:00:00,25.10099,23848.8,45211.59995,698.0,126372.09998,3.4216049382716047,13.2645,2.95244
2020-10-03 16:00:00,2.588,24773.99999,45208.69994,894.0,132645.69993,3.2771604938271603,12.7875,3.27608
2020-10-03 17:00:00,0.0,20876.79999,45245.99994,1316.0,130634.59994,3.085185185185185,11.901,3.72372
2020-10-03 18:00:00,0.0,15953.35993,45226.19995,1493.0,125747.19991,3.0376543209876545,11.0405,3.72124
2020-10-03 19:00:00,0.0,13823.09991,45251.999950000005,1554.0,123196.39992,3.1117283950617285,10.552,3.77332
2020-10-03 20:00:00,0.0,13591.44995,45259.39992,1513.0,122047.89993,3.083950617283951,10.2725,2.78504
2020-10-03 21:00:00,0.0,10965.599900000001,45248.59995,1491.0,117023.99991,2.9981366459627328,9.977386934673367,1.76204
2020-10-03 22:00:00,0.0,10773.14995,45253.49996,1449.0,116275.29993000001,2.9209876543209874,9.6625,1.9592
2020-10-03 23:00:00,0.0,9909.52992,45266.099930000004,1382.0,115916.09994,2.85527950310559,9.389949748743716,2.59036
2020-10-04 00:00:00,0.0,9753.119920000001,45262.69995,1424.0,116609.29995,2.787577639751553,9.119597989949748,0.32116
2020-10-04 01:00:00,0.0,9685.97988,45245.09995,1429.0,117602.99996,2.801851851851852,8.88,0.37324
2020-10-04 02:00:00,0.0,9388.86988,45269.29993,1470.0,117189.79993000001,2.828395061728395,8.653500000000001,0.372
2020-10-04 03:00:00,0.0,9222.19993,45272.69992,1503.0,117039.89995,2.919135802469136,8.529,0.341
2020-10-04 04:00:00,0.0,10831.549930000001,45274.99993,1479.0,118134.79991,2.990740740740741,8.382,0.37324
2020-10-04 05:00:00,0.657,12642.71991,45293.59992,1487.0,119445.9999,3.0993827160493828,8.2815,0.26536
2020-10-04 06:00:00,10.951,14060.7299,45276.99994,1485.0,119922.29994,3.2099378881987577,8.2445,0.21824
2020-10-04 07:00:00,24.619,15120.939910000001,45273.89994,1418.0,119031.89993,3.3586419753086423,8.506,0.1984
2020-10-04 08:00:00,52.63,15109.13993,45276.69991,1357.0,111668.79992,3.4851851851851854,9.2075,0.19344
2020-10-04 09:00:00,65.60299,17421.209890000002,45277.69996,1232.0,117093.79993000001,3.6549382716049386,10.091,0.31992
2020-10-04 10:00:00,69.44199,17166.35993,45279.1999,1154.0,116431.39991000001,3.748148148148149,11.0865,0.90272
2020-10-04 11:00:00,67.638,16053.01994,45262.89991,1007.0,115287.79991,3.986335403726708,12.082412060301507,0.5766
2020-10-04 12:00:00,59.079,14367.2399,45264.79991,1052.0,114345.79994,4.1141104294478525,12.9025,0.7427600000000001
2020-10-04 13:00:00,44.34,14263.00992,45264.99992,1052.0,116306.69992,4.169512195121951,13.423383084577114,0.87916
2020-10-04 14:00:00,28.425,14947.57992,45251.69992,1167.0,118558.09989,4.18780487804878,13.667661691542287,0.76756
2020-10-04 15:00:00,12.31,16720.24995,45260.19992,1258.0,125400.49997,4.070731707317074,13.533830845771146,0.6187600000000001
2020-10-04 16:00:00,0.746,22269.33997,45257.49992,1349.0,134368.59995,3.9256097560975607,12.930348258706468,0.6187600000000001
2020-10-04 17:00:00,0.0,24676.3,45250.59992,1571.0,139187.5999,3.884049079754601,11.948756218905473,0.6572
2020-10-04 18:00:00,0.0,21454.86997,45207.299940000004,1681.0,134241.59997,3.930487804878049,11.113432835820896,2.0274
2020-10-04 19:00:00,0.0,16546.609940000002,45228.099910000004,1673.0,128292.79994,4.0774390243902445,10.67910447761194,2.4924
2020-10-04 20:00:00,0.0,13339.2699,45200.19992,1642.0,123143.89992,4.12760736196319,10.3875,2.76644
2020-10-04 21:00:00,0.0,11385.77991,45217.69995,1599.0,120436.8999,4.0,10.02089552238806,2.36468
2020-10-04 22:00:00,0.0,10133.869920000001,45213.799920000005,1557.0,118419.49992,3.8664634146341466,9.602487562189054,2.29648
2020-10-04 23:00:00,0.0,9952.34993,45218.59995,1567.0,117174.39993,3.817073170731707,9.29950248756219,1.97284
2020-10-05 00:00:00,0.0,10333.65992,45228.49993,1514.0,117698.99995,3.8251533742331287,9.041293532338308,1.37516
2020-10-05 01:00:00,0.0,10350.879930000001,45213.19995,1534.0,115503.69995,3.862804878048781,8.807960199004976,0.59892
2020-10-05 02:00:00,0.0,13129.38991,45217.099910000004,1451.0,116602.19997,3.882098765432098,8.6,0.6088399999999999
2020-10-05 03:00:00,0.0,16159.249890000001,45223.19993,1300.0,121382.09997000001,4.07239263803681,8.5255,0.60512
2020-10-05 04:00:00,0.0,30822.99999,45213.09992,1299.0,138798.39996,4.131288343558282,8.426,0.75392
2020-10-05 05:00:00,0.367,36520.2,45218.799920000005,1247.0,145931.69997000002,4.3012195121951216,8.314427860696517,0.94612
2020-10-05 06:00:00,8.256,40023.6,42982.999930000005,1225.0,149723.39994,4.414906832298136,8.2725,3.72
2020-10-05 07:00:00,16.695,39894.2,45234.39991,1201.0,148762.99991,4.521604938271605,8.534500000000001,5.827999999999999
2020-10-05 08:00:00,42.29999,34982.4,45223.79991,1170.0,144417.99993,4.685802469135803,9.213930348258708,7.308560000000001
2020-10-05 09:00:00,54.594,35494.5,45210.999930000005,1167.0,144224.79991,4.885276073619632,10.0685,7.74132
2020-10-05 10:00:00,69.489,35800.7,45186.39996,1161.0,144320.69994,5.203067484662577,10.954,6.611680000000001
2020-10-05 11:00:00,75.304,35508.0,45186.1999,1259.0,143724.19994,5.293827160493827,11.767,7.308560000000001
2020-10-05 12:00:00,69.131,33360.59999,45215.099910000004,1182.0,140376.19991,5.381481481481481,12.5035,7.30732
2020-10-05 13:00:00,63.36099,35301.09997,45207.299920000005,1154.0,140336.39995,5.435582822085889,12.937313432835822,7.308560000000001
2020-10-05 14:00:00,45.707,36469.6,45207.89992,1012.0,139504.59992,5.358282208588957,13.059203980099502,7.18208
2020-10-05 15:00:00,21.15899,38721.49999,45218.99994,941.0,141118.79991,5.235802469135803,12.897014925373137,6.69352
2020-10-05 16:00:00,1.465,42400.09995,45221.999930000005,833.0,145041.89991,5.03680981595092,12.441293532338308,6.2372
2020-10-05 17:00:00,0.0,36652.6,45234.5999,811.0,141981.89995,4.8875776397515525,11.761691542288556,5.4746
2020-10-05 18:00:00,0.0,30658.5,45211.699940000006,806.0,125180.09989,4.877018633540373,11.230348258706467,6.62656
2020-10-05 19:00:00,0.0,23042.6,45212.39992,887.0,121772.29988,5.02760736196319,10.918905472636816,9.58644
2020-10-05 20:00:00,0.0,17245.35989,45216.59992,902.0,113622.99991,5.056441717791412,10.706467661691542,7.451160000000001
2020-10-05 21:00:00,0.0,14581.679900000001,45234.79993,881.0,108818.79994,5.06358024691358,10.537,3.93452
2020-10-05 22:00:00,0.0,16087.31992,45237.19993,758.0,109752.29995,5.0177914110429445,10.345771144278608,3.3356
2020-10-05 23:00:00,0.0,15160.229940000001,45237.59992,723.0,108616.99992,5.003067484662576,10.153233830845773,2.9958400000000003
2020-10-06 00:00:00,0.0,15027.18988,45223.79993,699.0,107980.79989,4.925925925925926,9.958,2.77264
2020-10-06 01:00:00,0.0,14205.83993,45245.599910000004,672.0,107757.49992,5.090797546012269,9.823383084577117,2.44528
2020-10-06 02:00:00,0.0,15896.01995,45242.09994,722.0,111038.29994,5.158024691358025,9.69,2.356
2020-10-06 03:00:00,0.0,26418.89999,45246.599910000004,714.0,123377.79994,5.388198757763975,9.606,2.20596
2020-10-06 04:00:00,0.0,32265.19997,45227.59997,751.0,128419.49996,5.380981595092025,9.512437810945274,1.33176
2020-10-06 05:00:00,0.135,38276.99999,45212.89995,884.0,143956.89994,5.5060975609756095,9.458706467661692,1.8476
2020-10-06 06:00:00,4.72499,39537.89998,45243.89995,993.0,146587.49993,5.798765432098765,9.48905472636816,3.71256
2020-10-06 07:00:00,9.57099,41032.69997,45237.29991,1054.0,149515.59998,5.893902439024391,9.616417910447762,5.17576
2020-10-06 08:00:00,25.23699,39620.9,45253.099910000004,1122.0,149327.89997,5.943827160493827,9.909452736318409,5.33448
2020-10-06 09:00:00,32.11999,37532.0,45243.29993,1255.0,148094.39992,6.094512195121951,10.337313432835822,5.65688
2020-10-06 10:00:00,42.139,35859.0,45232.79995,1280.0,148533.69992,6.246341463414635,10.909,5.33076
2020-10-06 11:00:00,46.28799,33186.79998,45227.39993,1414.0,147123.79993,6.284756097560976,11.417910447761194,4.98232
2020-10-06 12:00:00,37.66299,29477.19998,45219.799920000005,1519.0,143771.69994,6.248780487804877,11.80497512437811,4.59048
2020-10-06 13:00:00,29.41499,28512.4,45214.79994,1574.0,143639.09993,6.326219512195122,12.072636815920395,4.64008
2020-10-06 14:00:00,19.55099,30733.9,45217.39995,1647.0,145940.69993,6.370552147239264,12.08407960199005,4.36604
2020-10-06 15:00:00,8.515,36066.59998,45209.39991,1686.0,151721.59999000002,6.328834355828221,11.837810945273633,4.41564
2020-10-06 16:00:00,0.518,40185.799979999996,45218.39993,1698.0,156121.49993,6.261212121212121,11.386069651741291,4.22468
2020-10-06 17:00:00,0.0,36436.49998,45224.79989,1705.0,151195.99994,6.232317073170732,10.845,4.54708
2020-10-06 18:00:00,0.0,25695.29999,45221.19994,1687.0,138212.0999,6.28060606060606,10.45323383084577,4.84964
2020-10-06 19:00:00,0.0,21766.13999,45219.29997,1667.0,132597.1999,6.290909090909091,10.191044776119403,5.58496
2020-10-06 20:00:00,0.0,17826.30994,45245.99995,1576.0,126127.29992,6.103636363636364,10.027860696517411,5.12988
2020-10-06 21:00:00,0.0,13737.6399,45232.29993,1526.0,120881.99992,5.92760736196319,9.93681592039801,3.08016
2020-10-06 22:00:00,0.0,12514.6899,45227.39989,1471.0,119604.39995,5.704294478527607,9.872139303482587,2.73792
2020-10-06 23:00:00,0.0,11584.02991,45243.399900000004,1453.0,117880.59993,5.524539877300613,9.819402985074626,2.48868
2020-10-07 00:00:00,0.0,11641.82991,45224.99989,1407.0,117419.69991,5.389506172839506,9.81356783919598,1.56736
2020-10-07 01:00:00,0.0,12008.639930000001,45229.79989,1385.0,116504.59993,5.217791411042945,9.876119402985074,0.7774800000000001
2020-10-07 02:00:00,0.0,14323.60994,45207.39993,1311.0,119561.59997,5.103703703703704,9.963,0.8729600000000001
2020-10-07 03:00:00,0.0,23545.81996,45239.19993,1308.0,131304.09993,4.9416149068322985,10.018090452261308,0.80352
2020-10-07 04:00:00,0.0,32473.59999,45203.69994,1294.0,144061.89994,5.083850931677019,10.06532663316583,0.84196
2020-10-07 05:00:00,0.296,37259.29996,45183.69994,1329.0,149990.5999,5.246913580246914,10.1415,1.26852
2020-10-07 06:00:00,7.86599,41370.69996,45200.099930000004,1317.0,152684.89992,5.25776397515528,10.1705,3.4782
2020-10-07 07:00:00,15.698,42122.59994,45206.39996,1284.0,152902.49994,5.285093167701863,10.260696517412937,6.05368
2020-10-07 08:00:00,37.377,40214.09997,45205.29993,1200.0,150704.39994,5.34320987654321,10.466169154228854,6.47156
2020-10-07 09:00:00,48.13,39522.89997,45220.499930000005,1160.0,149948.69994,5.189506172839507,10.75373134328358,6.6526
2020-10-07 10:00:00,59.389,38505.19998,45218.999930000005,1128.0,146733.59992,5.093167701863354,11.101492537313431,6.45916
2020-10-07 11:00:00,57.41299,34911.39999,40702.19997,1110.0,130398.59995,4.906748466257668,11.49502487562189,6.47156
2020-10-07 12:00:00,50.551,35943.3,45203.499930000005,1014.0,142683.3999,4.651234567901234,11.8155,6.38724
2020-10-07 13:00:00,46.307,33423.3,45212.09994,974.0,140259.69992,4.307453416149069,12.173737373737374,6.36988
2020-10-07 14:00:00,28.92299,34619.09999,45201.19991,973.0,143021.49991,4.025,12.28391959798995,6.18636
2020-10-07 15:00:00,12.494,40631.49992,45182.99989,1015.0,152437.09993,3.9277777777777776,12.087064676616915,5.4684
2020-10-07 16:00:00,0.404,44750.09995,45200.39996,1085.0,158389.39991,3.835185185185185,11.686069651741294,5.18196
2020-10-07 17:00:00,0.0,42889.499950000005,45217.99992,1241.0,155257.69992,3.779503105590062,10.993532338308457,5.1832
2020-10-07 18:00:00,0.0,30995.69998,45227.59995,1261.0,138463.99994,3.795679012345679,10.339800995024875,6.4666
2020-10-07 19:00:00,0.0,24792.09999,45222.39996,1305.0,128202.39988,3.761349693251534,9.97860696517413,7.735119999999999
2020-10-07 20:00:00,0.0,20271.00994,45233.399880000004,1184.0,121097.69993,3.7049382716049375,9.797,6.38724
2020-10-07 21:00:00,0.0,15016.56993,45202.299940000004,1082.0,114028.49991,3.661963190184049,9.671,3.20292
2020-10-07 22:00:00,0.0,14547.869920000001,45225.89995,1012.0,111501.19994,3.650920245398773,9.618,2.93756
2020-10-07 23:00:00,0.0,14783.609910000001,45232.99994,886.0,110453.89994,3.66358024691358,9.632,2.20224
2020-10-08 00:00:00,0.0,15516.319950000001,45233.69991,894.0,111933.89989,3.787037037037037,9.693,1.60704
2020-10-08 01:00:00,0.0,15511.82991,45224.89992,846.0,111725.99993,3.843827160493827,9.798994974874372,1.49048
2020-10-08 02:00:00,0.0,17334.39994,45235.499930000005,884.0,115135.49992,4.019631901840491,9.835,1.4842799999999998
2020-10-08 03:00:00,0.0,24093.41997,45253.49994,873.0,124691.09995,4.134756097560976,9.845273631840795,1.55248
2020-10-08 04:00:00,0.0,36213.69999,45244.89995,922.0,139612.69998,4.39079754601227,9.9425,1.54008
2020-10-08 05:00:00,0.198,41986.09995,45258.799940000004,915.0,147622.79996,4.695731707317074,10.039303482587066,2.1985200000000003
2020-10-08 06:00:00,4.524,42833.99994,45269.99988,949.0,151077.69988,5.028834355828221,10.149,4.05232
2020-10-08 07:00:00,11.528,43256.39995,45239.099910000004,1080.0,151593.89994,5.383333333333334,10.287,7.03328
2020-10-08 08:00:00,28.748,42509.99992,45236.59992,1090.0,149458.79991,5.559259259259259,10.461616161616162,7.027080000000001
2020-10-08 09:00:00,34.39699,41838.09998,45253.19989,1000.0,141366.19994,5.712883435582822,10.625125628140704,7.64088
2020-10-08 10:00:00,42.57699,40116.39998,45228.69996,987.0,146099.39995,5.8012195121951216,10.882089552238806,7.6384
2020-10-08 11:00:00,47.399,39691.39997,45225.09994,994.0,144771.29991,5.872670807453416,11.203015075376884,7.245319999999999
2020-10-08 12:00:00,46.841,34937.1,45238.79995,941.0,139356.2999,6.132515337423313,11.4,6.9836800000000006
2020-10-08 13:00:00,39.576,33968.7,45228.799960000004,907.0,138378.79987,6.315243902439025,11.560696517412934,6.992360000000001
2020-10-08 14:00:00,27.07799,35597.29999,45214.999950000005,930.0,141239.79995000002,6.468292682926829,11.588557213930349,6.986160000000001
2020-10-08 15:00:00,9.727,37597.49998,40718.99995,921.0,145411.29996,6.495061728395062,11.5355,6.54472
2020-10-08 16:00:00,0.274,42877.29993,45254.699940000006,1040.0,152847.69992,6.432716049382716,11.413930348258706,6.543480000000001
2020-10-08 17:00:00,0.0,39796.2,45236.19992,1117.0,150246.0999,6.564814814814815,11.263,6.47652
2020-10-08 18:00:00,0.0,28501.3,45225.89993,1180.0,135280.99992,6.496932515337424,11.0715,6.57448
2020-10-08 19:00:00,0.0,23281.399989999998,45231.499930000005,1220.0,125963.49993,6.476829268292684,10.99402985074627,9.59264
2020-10-08 20:00:00,0.0,17882.28992,45221.99991,1157.0,118681.29992,6.330487804878049,10.911442786069651,6.9936
2020-10-08 21:00:00,0.0,15707.8399,45247.59992,1046.0,116460.49995,6.144242424242424,10.849253731343282,2.96732
2020-10-08 22:00:00,0.0,14794.32991,45258.39998,1088.0,114278.69994,5.855151515151515,10.770646766169154,2.41304
2020-10-08 23:00:00,0.0,15344.85989,45255.99998,1033.0,115592.59994,5.831707317073171,10.72636815920398,1.36276
2020-10-09 00:00:00,0.0,16244.72986,45258.09992,1040.0,116587.79993000001,5.709146341463415,10.6363184079602,0.84072
2020-10-09 01:00:00,0.0,17274.80995,45260.89992,1076.0,116869.19993,5.626219512195123,10.530845771144278,1.3144
2020-10-09 02:00:00,0.0,21017.14989,45270.899900000004,1014.0,120655.89994,5.493902439024391,10.457213930348258,1.0974
